track_id,genre_top,split,subset
46131,Rock,training,large
46132,Rock,training,large
46133,,validation,large
46134,Rock,training,large
46135,Rock,training,medium
46136,Rock,training,medium
46137,Rock,training,medium
46144,Rock,training,medium
46145,Rock,training,medium
46146,Rock,training,medium
46147,Rock,training,medium
46148,Rock,training,medium
46149,Rock,training,medium
46150,,training,large
46151,,training,large
46152,,training,large
46153,,training,large
46154,,training,large
46155,,training,large
46156,,training,large
46157,Electronic,training,small
46158,Electronic,training,small
46159,Electronic,training,small
46160,Electronic,training,small
46161,Experimental,training,small
46162,Experimental,training,small
46163,,training,large
46164,,training,large
46191,Rock,training,medium
46192,Rock,training,large
46193,Rock,training,large
46194,Rock,training,medium
46195,Rock,training,large
46196,Rock,training,large
46197,Rock,training,large
46198,Rock,training,medium
46199,Rock,training,large
46200,Rock,training,large
46201,Rock,training,large
46202,Rock,training,large
46203,Rock,training,large
46204,Rock,training,medium
46205,Rock,training,medium
46206,Rock,training,medium
46208,,training,large
46209,,training,large
46210,,training,large
46211,,training,large
46212,,training,large
46213,,training,large
46214,,training,large
46215,,training,large
46216,,training,large
46217,,training,large
46218,,training,large
46219,,training,large
46220,,training,large
46221,,training,large
46222,,training,large
46223,,training,large
46226,,training,large
46228,Experimental,training,large
46229,Experimental,training,large
46230,Experimental,training,large
46231,Experimental,training,large
46232,Experimental,training,large
46233,Experimental,training,large
46234,Experimental,training,large
46235,Experimental,training,large
46236,Experimental,training,large
46237,Experimental,training,medium
46238,Experimental,training,small
46239,Experimental,training,medium
46240,Experimental,training,large
46241,Experimental,training,small
46242,Experimental,training,large
46243,Experimental,training,medium
46244,Experimental,training,medium
46245,Experimental,training,large
46246,Experimental,training,large
46247,Experimental,training,large
46248,Experimental,training,large
46249,Experimental,training,large
46250,Experimental,training,large
46258,,test,large
46259,,test,large
46260,,test,large
46261,,test,large
46262,Rock,training,large
46263,Rock,training,large
46264,Rock,training,large
46265,Rock,training,large
46266,Rock,training,large
46267,Rock,training,large
46268,Rock,training,large
46269,Rock,training,large
46270,Rock,training,large
46271,Rock,training,large
46274,Classical,training,large
46302,Experimental,training,medium
46303,Experimental,training,large
46304,Experimental,training,large
46305,Experimental,training,large
46306,Experimental,training,large
46307,Experimental,training,large
46308,Experimental,training,large
46309,Experimental,training,large
46310,Experimental,training,large
46311,Experimental,training,medium
46312,Experimental,training,large
46313,Experimental,training,large
46314,Experimental,training,large
46315,Experimental,training,large
46316,Experimental,training,large
46317,Experimental,training,large
46318,Experimental,training,large
46319,Experimental,training,large
46320,Experimental,training,large
46321,Experimental,training,large
46322,Experimental,training,large
46324,Pop,test,medium
46325,Pop,test,large
46326,Pop,test,large
46327,Pop,test,large
46328,Pop,test,large
46329,Pop,test,large
46330,Pop,test,large
46331,Pop,test,medium
46332,Pop,test,large
46333,,training,large
46334,,training,large
46335,,training,large
46336,,training,large
46337,,training,large
46338,,training,large
46339,,training,large
46340,,training,large
46341,,training,large
46361,,validation,large
46362,,test,large
46363,,test,large
46364,,test,large
46365,,test,large
46366,,test,large
46367,,test,large
46368,,test,large
46369,,test,large
46370,Rock,training,large
46463,,training,large
46464,,training,large
46465,Rock,test,medium
46466,Rock,test,large
46467,Rock,test,large
46468,Rock,test,medium
46469,Rock,test,large
46470,Rock,test,medium
46471,Rock,test,large
46472,Rock,test,large
46473,Rock,test,large
46474,Rock,test,medium
46475,Rock,test,medium
46476,Rock,test,medium
46477,Electronic,training,medium
46478,Electronic,training,large
46479,Electronic,training,medium
46480,Electronic,training,medium
46481,Electronic,training,medium
46482,Electronic,training,large
46483,Electronic,training,medium
46484,Electronic,training,large
46485,Electronic,training,medium
46486,Electronic,training,medium
46487,,training,large
46488,,training,large
46489,Electronic,training,large
46490,Electronic,training,large
46491,Experimental,training,large
46492,,training,large
46493,,training,large
46494,,training,large
46495,,training,large
46496,,training,large
46497,,training,large
46498,,training,large
46499,,training,large
46500,,training,large
46501,,training,large
46502,,training,large
46503,,training,large
46504,,training,large
46505,Electronic,training,medium
46506,Electronic,training,medium
46507,Electronic,validation,medium
46508,Electronic,training,medium
46509,Electronic,training,medium
46510,Electronic,training,medium
46511,Electronic,training,medium
46512,Electronic,training,large
46513,Electronic,test,medium
46514,Electronic,training,medium
46515,Experimental,training,large
46516,Experimental,training,large
46517,Experimental,training,large
46518,Experimental,training,large
46520,Experimental,training,large
46521,,training,large
46523,Experimental,training,large
46525,Instrumental,training,small
46526,Instrumental,training,medium
46527,Instrumental,training,medium
46528,Instrumental,training,medium
46537,Spoken,validation,medium
46538,Spoken,validation,medium
46539,Spoken,validation,medium
46540,Spoken,validation,medium
46541,Spoken,validation,large
46542,Spoken,validation,medium
46543,Spoken,validation,medium
46544,Spoken,validation,medium
46545,Spoken,validation,medium
46546,,training,large
46547,,training,large
46548,,training,large
46549,,training,large
46550,,training,large
46551,,training,large
46552,,training,large
46553,,training,large
46554,,training,large
46555,,training,large
46556,,training,large
46557,,training,large
46558,,training,large
46559,,training,large
46560,,training,large
46571,,training,large
46572,,training,large
46574,,training,large
46575,,training,large
46576,,training,large
46577,,training,large
46578,,training,large
46580,,training,large
46581,,training,large
46583,,training,large
46585,,training,large
46586,,training,large
46587,,training,large
46588,,training,large
46589,,training,large
46590,,training,large
46591,,training,large
46592,,training,large
46593,,training,large
46594,,validation,large
46595,,validation,large
46596,,validation,large
46597,,validation,large
46598,,validation,large
46599,,validation,large
46600,,validation,large
46601,,validation,large
46602,,training,large
46603,,training,large
46604,,training,large
46605,,training,large
46606,,training,large
46610,Classical,training,large
46611,Experimental,training,small
46637,Classical,training,medium
46638,Classical,training,large
46639,Classical,training,large
46641,Classical,training,large
46642,Classical,training,medium
46643,Classical,training,large
46644,Classical,training,large
46645,Classical,training,large
46646,Classical,training,large
46647,Classical,training,large
46648,Classical,training,medium
46649,Classical,training,large
46650,Classical,training,large
46651,Classical,training,large
46652,Classical,training,medium
46686,,validation,large
46687,,validation,large
46688,,validation,large
46689,,validation,large
46690,,validation,large
46691,,validation,large
46692,,training,large
46694,,training,large
46695,Classical,training,medium
46697,Classical,training,large
46698,Classical,training,large
46702,Experimental,training,large
46704,Classical,training,large
46705,,training,large
46710,Experimental,training,medium
46711,Experimental,training,small
46712,Experimental,training,medium
46713,Experimental,training,medium
46716,Experimental,training,large
46717,Experimental,test,small
46718,Experimental,test,small
46720,Experimental,test,small
46721,,test,large
46722,,test,large
46723,,test,large
46724,,test,large
46725,,test,large
46726,Hip-Hop,training,small
46727,Hip-Hop,training,medium
46728,,validation,large
46729,Rock,validation,large
46730,,training,large
46731,Rock,training,medium
46732,Pop,training,small
46733,Pop,training,small
46734,,test,large
46735,Rock,training,medium
46736,Pop,training,small
46737,,training,large
46738,,training,large
46739,Classical,training,medium
46740,Classical,training,medium
46752,Experimental,training,large
46753,,training,large
46756,Jazz,training,large
46757,Rock,training,medium
46758,,training,large
46759,,training,large
46761,,training,large
46763,,training,large
46764,,training,large
46765,,training,large
46766,,training,large
46767,,training,large
46768,,training,large
46769,,training,large
46770,,training,large
46771,,training,large
46772,,training,large
46774,,training,large
46775,,training,large
46776,,training,large
46777,,training,large
46778,,training,large
46779,,training,large
46780,,training,large
46781,,training,large
46782,,training,large
46783,,training,large
46784,,training,large
46785,,training,large
